0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.067777477557950988e+03 6.910044688192210742e+03 7.196294533855388181e+03 6.974060725825762347e+03 7.102024297625016516e+03 6.985656134221753746e+03 7.057044337202304632e+03 6.993241832050042831e+03 6.688645062437124579e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.334991145886642698e+03 7.569376752710903020e+03 7.483906392369568493e+03 7.697427170572325849e+03 7.824840938878054658e+03 7.934562339881435037e+03 7.376179363335397284e+03 7.965326436084515990e+03 7.321000746487518882e+03 7.367632134098092138e+03 7.455002474728530615e+03 7.329919371606855748e+03 7.023445815921039866e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.375005633430499074e+03 7.472091870960450251e+03 7.782762548084030641e+03 7.654883996462716823e+03 8.139694340530532827e+03 7.986969797972288688e+03 8.076631417377556318e+03 8.130988651929881598e+03 7.742077655996746216e+03 7.834842819756823701e+03 7.642663239474632064e+03 7.167658306237797660e+03 7.639023261086526873e+03 7.748647297110565887e+03 7.994395458151722778e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.125534831742321330e+03 7.459596547143693897e+03 8.248779022173694102e+03 8.486207272033558183e+03 8.162965358597803970e+03 8.285017049087049600e+03 8.054214564345079452e+03 8.171478646925211251e+03 8.202597229162896838e+03 7.871373905134139022e+03 8.006951912836110751e+03 8.057088718791202155e+03 7.968401681790351176e+03 7.742496629194422894e+03 7.724491294759264747e+03 6.931611538296591789e+03 7.335136274354715169e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.915342913266785217e+03 7.585306720153664173e+03 7.935110822952462513e+03 8.277727810859692909e+03 8.564839926613007265e+03 7.879795729146465419e+03 8.384795820530232959e+03 8.265140841011450902e+03 8.211492386906056709e+03 8.074711691657289521e+03 8.229908530642473124e+03 8.113712509211686665e+03 8.210491973592903378e+03 7.801304310937154696e+03 7.991435369450641701e+03 7.892912807156731105e+03 7.076957924108028237e+03 6.689616397253376817e+03 6.471972922912596914e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.788338996542484892e+03 7.767726829656739028e+03 8.488418828380019477e+03 8.585540729702459430e+03 8.125464268707312840e+03 8.594770683741829998e+03 8.291576056158632127e+03 8.568791619695093686e+03 8.405644053734082263e+03 8.151015526980373579e+03 8.280675062935066308e+03 8.396552543759984474e+03 8.430209960936634161e+03 8.234070474110674695e+03 7.994186395540222293e+03 8.216647268428285315e+03 7.994951469240599181e+03 8.096221316335107076e+03 7.525493594783317349e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.897639728666792507e+03 8.063872773688062807e+03 8.102471355754286378e+03 8.501840944950103221e+03 8.761706611777319267e+03 8.515255282868543873e+03 8.631037056743483845e+03 8.846736876269606000e+03 8.409762157436731286e+03 8.316537728409337433e+03 7.981393684007953198e+03 8.330260639160380379e+03 7.450931688764630053e+03 8.099960427732027711e+03 7.812836638608318935e+03 7.765777441618235571e+03 7.579376145963668023e+03 7.700600716203517550e+03 7.549398653225594899e+03 6.333373291782059823e+03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.802141377581536290e+03 7.691990746532486810e+03 8.462127658692936166e+03 7.826540874407697629e+03 8.574202768063583790e+03 8.598756496540290755e+03 8.362521325243033061e+03 8.787814598105296682e+03 8.957026990355328962e+03 8.678687927892524385e+03 8.187761949924535656e+03 7.810509147474741440e+03 7.955847225045160485e+03 7.859220584748754845e+03 7.870633896971202375e+03 7.899409720280493275e+03 8.177387302257007832e+03 7.786054990379589071e+03 7.350534103756327568e+03 7.457805582949946256e+03 6.796361739960681916e+03 0.000000000000000000e+00 0.000000000000000000e+00
